enrollee_id,city,relevent_experience,education_level,major_discipline,experience,company_size,last_new_job,training_hours,target
10727,city_21,Has relevent experience,Graduate,STEM,18,10-49,never,38,0
26218,city_103,Has relevent experience,Graduate,STEM,10,1000-4999,2,90,1
29401,city_103,Has relevent experience,Graduate,STEM,>20,<10,1,7,0
31328,city_21,Has relevent experience,Graduate,STEM,7,10000+,1,40,1
15595,city_16,Has relevent experience,Graduate,STEM,14,100-500,1,156,0
29085,city_103,Has relevent experience,Graduate,STEM,17,50-99,>4,41,1
15738,city_103,Has relevent experience,Graduate,STEM,3,50-99,1,194,0
8149,city_67,Has relevent experience,Graduate,STEM,12,,1,95,0
13210,city_103,No relevent experience,Masters,Humanities,2,1000-4999,2,72,0
18361,city_21,No relevent experience,Graduate,STEM,2,,never,146,0
21969,city_16,Has relevent experience,Graduate,STEM,4,10-49,2,7,0
1603,city_19,Has relevent experience,Graduate,STEM,15,100-500,>4,85,0
7226,city_114,Has relevent experience,High School,,14,100-500,>4,74,0
26827,city_16,Has relevent experience,Masters,STEM,13,,2,12,0
12305,city_21,No relevent experience,Graduate,STEM,2,1000-4999,,15,1
980,city_103,Has relevent experience,Graduate,STEM,8,,2,21,0
4251,city_103,Has relevent experience,Masters,STEM,>20,5000-9999,>4,12,0
15174,city_114,Has relevent experience,Graduate,STEM,>20,10000+,>4,26,0
29261,city_57,Has relevent experience,Graduate,STEM,12,100-500,3,62,0
27990,city_103,Has relevent experience,Graduate,Humanities,7,50-99,2,79,0
11990,city_21,No relevent experience,High School,,<1,,never,111,0
24730,city_103,Has relevent experience,Masters,Business Degree,2,100-500,1,30,0
18650,city_21,Has relevent experience,Graduate,STEM,5,5000-9999,1,22,1
19452,city_21,Has relevent experience,Masters,STEM,>20,5000-9999,>4,72,1
4405,city_165,Has relevent experience,Graduate,Humanities,6,50-99,never,71,0
14790,city_102,Has relevent experience,Graduate,STEM,15,,1,64,0
4327,city_75,Has relevent experience,High School,,5,<10,1,12,0
10844,city_160,Has relevent experience,Graduate,STEM,>20,100-500,2,51,0
17215,city_103,Has relevent experience,Graduate,STEM,>20,,>4,50,1
10351,city_114,Has relevent experience,High School,,4,<10,1,96,0
29256,city_21,Has relevent experience,Masters,STEM,7,<10,2,119,0
12966,city_100,Has relevent experience,Graduate,STEM,17,50-99,>4,105,0
33305,city_16,Has relevent experience,Graduate,No Major,14,50-99,>4,22,0
23760,city_149,No relevent experience,High School,,2,,never,12,0
25803,city_21,No relevent experience,High School,,1,,never,100,0
22144,city_102,Has relevent experience,Graduate,STEM,10,<10,1,112,0
11028,city_150,Has relevent experience,High School,,11,10000+,>4,15,1
11828,city_36,Has relevent experience,Masters,STEM,>20,100-500,1,82,0
1693,city_75,Has relevent experience,Graduate,STEM,11,,2,18,1
15341,city_76,Has relevent experience,Masters,STEM,1,10-49,,29,1
26336,city_103,Has relevent experience,Graduate,STEM,8,50-99,2,100,0
8689,city_103,No relevent experience,Graduate,STEM,4,,1,36,0
22262,city_103,Has relevent experience,Graduate,STEM,1,500-999,never,9,0
7829,city_136,Has relevent experience,Graduate,Other,1,50-99,1,222,0
23940,city_103,Has relevent experience,Graduate,STEM,20,10000+,2,48,0
19530,city_21,No relevent experience,Graduate,STEM,4,10-49,,112,0
5355,city_16,Has relevent experience,Graduate,STEM,9,10000+,2,51,0
26145,city_102,Has relevent experience,Graduate,STEM,13,,2,18,0
11213,city_103,Has relevent experience,Graduate,STEM,16,,1,278,0
11512,city_74,Has relevent experience,Graduate,STEM,12,50-99,>4,5,0
27383,city_128,Has relevent experience,Graduate,STEM,7,,1,25,0
6102,city_103,Has relevent experience,Graduate,STEM,2,50-99,1,79,0
287,city_73,Has relevent experience,Graduate,STEM,15,100-500,4,90,0
5963,city_98,Has relevent experience,Masters,STEM,17,<10,1,134,0
13830,city_67,Has relevent experience,Masters,STEM,9,50-99,1,112,0
18417,city_141,Has relevent experience,Graduate,STEM,9,50-99,>4,146,0
25256,city_61,Has relevent experience,Masters,STEM,12,,1,52,0
24050,city_21,Has relevent experience,Graduate,STEM,2,10-49,2,80,0
8126,city_71,Has relevent experience,Graduate,STEM,11,50-99,1,10,0
339,city_73,Has relevent experience,High School,,14,,1,23,0
30102,city_28,No relevent experience,Masters,Business Degree,>20,10000+,>4,42,1
28243,city_103,Has relevent experience,Graduate,STEM,13,10000+,3,46,1
28412,city_136,No relevent experience,Masters,STEM,10,,2,39,0
29719,city_28,Has relevent experience,High School,,6,10000+,1,48,0
17568,city_104,No relevent experience,Graduate,Other,13,,1,29,1
1422,city_103,No relevent experience,Primary School,,<1,,never,39,0
11183,city_160,Has relevent experience,Graduate,STEM,>20,100-500,4,42,0
6215,city_160,No relevent experience,Graduate,STEM,4,,,312,1
11352,city_16,Has relevent experience,Masters,STEM,>20,1000-4999,1,150,1
9907,city_28,Has relevent experience,Masters,STEM,19,100-500,4,134,0
7379,city_103,Has relevent experience,Masters,STEM,>20,500-999,4,18,0
16959,city_21,No relevent experience,High School,,5,,never,20,1
10231,city_159,Has relevent experience,Graduate,STEM,14,100-500,2,22,0
24524,city_114,No relevent experience,High School,,9,,never,13,0
1464,city_103,No relevent experience,Primary School,,1,,never,57,0
10581,city_102,No relevent experience,High School,,4,,never,144,0
5318,city_75,Has relevent experience,Graduate,STEM,15,,>4,50,1
33155,city_21,Has relevent experience,Graduate,STEM,2,<10,2,62,1
20566,city_75,Has relevent experience,Graduate,STEM,4,100-500,1,36,0
8502,city_103,Has relevent experience,Graduate,STEM,3,50-99,1,10,0
10156,city_16,No relevent experience,,,1,,never,202,0
8253,city_114,Has relevent experience,Graduate,STEM,>20,100-500,2,40,0
31875,city_136,No relevent experience,Graduate,STEM,4,,1,13,0
12563,city_114,Has relevent experience,Masters,STEM,13,10-49,2,80,0
30161,city_11,Has relevent experience,Graduate,STEM,4,500-999,never,55,0
27789,city_103,No relevent experience,Graduate,STEM,3,,never,109,1
2406,city_114,Has relevent experience,Graduate,STEM,12,<10,1,19,1
12525,city_114,No relevent experience,Masters,Business Degree,4,10-49,2,53,0
13482,city_114,No relevent experience,Graduate,STEM,7,50-99,never,34,0
7103,city_71,Has relevent experience,Graduate,STEM,20,,>4,4,0
3591,city_114,No relevent experience,Phd,STEM,>20,5000-9999,>4,33,1
29350,city_103,Has relevent experience,Graduate,STEM,5,10000+,3,23,0
6937,city_65,No relevent experience,Masters,STEM,3,,,302,0
27095,city_114,Has relevent experience,Masters,STEM,15,500-999,1,46,0
20487,city_71,Has relevent experience,Masters,STEM,3,50-99,1,70,0
22513,city_21,Has relevent experience,Graduate,STEM,4,100-500,1,43,1
29912,city_103,Has relevent experience,Graduate,Other,5,<10,1,214,0
30992,city_175,No relevent experience,Graduate,STEM,4,,never,52,0
23666,city_109,Has relevent experience,Masters,STEM,16,,1,150,0
5916,city_11,Has relevent experience,Graduate,STEM,2,100-500,1,55,0
16512,city_114,Has relevent experience,Graduate,STEM,17,<10,>4,76,0
14762,city_160,Has relevent experience,Graduate,STEM,>20,,>4,152,0
12869,city_115,No relevent experience,Graduate,STEM,3,,2,47,0
26174,city_57,Has relevent experience,Masters,STEM,15,10000+,never,17,0
22248,city_103,Has relevent experience,Graduate,STEM,16,100-500,3,14,1
15934,city_16,Has relevent experience,Masters,STEM,8,100-500,1,60,0
26773,city_16,Has relevent experience,Graduate,STEM,>20,50-99,>4,135,0
17289,city_36,Has relevent experience,Graduate,STEM,9,<10,1,113,0
30698,city_21,No relevent experience,Graduate,STEM,4,,1,15,1
31246,city_45,Has relevent experience,High School,,16,100-500,2,39,0
24243,city_144,Has relevent experience,Graduate,STEM,3,100-500,,8,0
22107,city_71,Has relevent experience,Masters,STEM,>20,,>4,51,0
22516,city_21,No relevent experience,High School,,2,,never,116,1
16417,city_61,Has relevent experience,Masters,STEM,4,100-500,1,22,0
2186,city_16,Has relevent experience,Phd,Other,>20,50-99,>4,248,0
18145,city_16,Has relevent experience,Graduate,STEM,>20,,3,28,0
33173,city_16,Has relevent experience,Graduate,STEM,17,100-500,2,26,0
16326,city_173,Has relevent experience,Graduate,STEM,2,100-500,1,59,0
3888,city_16,No relevent experience,High School,,>20,,>4,26,1
1133,city_16,Has relevent experience,Masters,STEM,>20,10000+,1,62,0
27351,city_97,Has relevent experience,,,3,,1,80,0
30973,city_103,Has relevent experience,Graduate,STEM,11,50-99,1,55,0
18718,city_21,Has relevent experience,Graduate,STEM,4,10000+,2,31,1
20799,city_104,Has relevent experience,Graduate,STEM,>20,1000-4999,>4,60,0
15198,city_103,No relevent experience,,,,,,21,0
22860,city_67,No relevent experience,Graduate,STEM,4,100-500,1,78,0
26335,city_142,Has relevent experience,Graduate,STEM,4,100-500,1,31,0
20739,city_162,Has relevent experience,Graduate,STEM,8,10-49,1,12,0
9708,city_67,Has relevent experience,Masters,STEM,6,50-99,1,42,0
7489,city_103,Has relevent experience,Graduate,STEM,>20,,>4,109,0
4729,city_71,No relevent experience,Masters,STEM,9,,1,100,1
16493,city_28,Has relevent experience,Masters,STEM,8,1000-4999,3,60,0
11915,city_103,No relevent experience,Graduate,STEM,5,,never,34,0
10200,city_13,Has relevent experience,Masters,STEM,>20,,1,156,0
3924,city_23,Has relevent experience,Graduate,STEM,8,50-99,1,100,0
31251,city_73,Has relevent experience,Graduate,STEM,11,50-99,1,8,0
32426,city_16,No relevent experience,Masters,STEM,5,,never,21,0
24476,city_64,No relevent experience,High School,,2,,never,44,1
1043,city_160,Has relevent experience,Graduate,Humanities,>20,10-49,>4,64,0
17474,city_143,Has relevent experience,Graduate,STEM,9,100-500,,4,0
12510,city_21,Has relevent experience,Graduate,STEM,8,100-500,1,112,1
21369,city_76,Has relevent experience,Masters,STEM,14,<10,1,21,0
15016,city_152,Has relevent experience,Graduate,STEM,14,,>4,17,1
20307,city_103,No relevent experience,Graduate,STEM,>20,,1,76,1
9920,city_160,Has relevent experience,Graduate,STEM,8,100-500,3,86,0
32805,city_21,Has relevent experience,Graduate,STEM,7,500-999,1,108,1
2235,city_173,Has relevent experience,Masters,STEM,>20,10000+,>4,222,0
31022,city_21,Has relevent experience,Graduate,STEM,9,50-99,1,114,0
31064,city_103,Has relevent experience,Graduate,Humanities,>20,50-99,4,5,0
8656,city_150,Has relevent experience,High School,,4,<10,1,34,1
2740,city_9,Has relevent experience,Graduate,STEM,5,<10,never,69,0
21310,city_75,Has relevent experience,Graduate,STEM,10,10-49,1,42,0
1733,city_75,Has relevent experience,Graduate,STEM,7,10-49,1,170,0
12559,city_114,Has relevent experience,Graduate,STEM,3,50-99,1,334,0
26868,city_104,No relevent experience,Masters,STEM,10,,4,25,0
14198,city_103,Has relevent experience,Graduate,STEM,>20,10000+,1,170,0
29870,city_103,Has relevent experience,Graduate,STEM,>20,100-500,1,90,0
9115,city_162,Has relevent experience,Graduate,STEM,8,<10,1,165,0
33281,city_21,Has relevent experience,Graduate,STEM,4,100-500,4,63,0
23510,city_73,Has relevent experience,High School,,4,,1,76,0
32033,city_103,Has relevent experience,Graduate,STEM,7,500-999,1,3,0
7883,city_160,Has relevent experience,Graduate,STEM,>20,10-49,1,33,0
32492,city_21,Has relevent experience,Graduate,STEM,5,,1,13,1
13616,city_7,No relevent experience,Masters,STEM,4,,1,36,0
4292,city_114,Has relevent experience,,,>20,50-99,>4,14,0
31265,city_103,No relevent experience,Graduate,Arts,4,50-99,1,20,0
23814,city_73,No relevent experience,High School,,2,,2,41,0
26731,city_103,Has relevent experience,Masters,STEM,6,10000+,1,101,0
24724,city_159,No relevent experience,Graduate,STEM,1,,never,40,1
8967,city_165,Has relevent experience,Graduate,,5,50-99,2,77,1
14897,city_114,No relevent experience,High School,,4,,never,29,0
8159,city_21,No relevent experience,Graduate,STEM,2,,never,37,0
11101,city_144,Has relevent experience,Masters,STEM,7,10-49,1,100,0
18499,city_21,No relevent experience,High School,,6,,4,188,1
32931,city_160,Has relevent experience,Graduate,Other,14,50-99,1,46,0
143,city_104,Has relevent experience,Graduate,STEM,13,10-49,never,47,1
8180,city_28,Has relevent experience,Masters,STEM,15,,>4,43,0
1473,city_103,Has relevent experience,Masters,STEM,16,10000+,>4,29,0
5116,city_103,Has relevent experience,Graduate,STEM,17,50-99,4,165,0
18010,city_28,Has relevent experience,Graduate,STEM,7,,2,59,0
22809,city_21,No relevent experience,High School,,2,,never,100,1
31811,city_77,Has relevent experience,Primary School,,13,1000-4999,2,2,0
9737,city_103,Has relevent experience,Masters,Humanities,>20,500-999,1,78,1
8371,city_21,Has relevent experience,Graduate,STEM,3,100-500,never,79,0
16007,city_103,Has relevent experience,Masters,STEM,16,500-999,,57,0
13719,city_16,Has relevent experience,Masters,STEM,10,1000-4999,1,50,0
6951,city_65,Has relevent experience,Graduate,STEM,16,,4,23,0
2176,city_21,No relevent experience,Masters,STEM,2,,1,37,0
29601,city_100,No relevent experience,Graduate,Other,2,,1,24,0
14864,city_160,Has relevent experience,Masters,STEM,13,1000-4999,>4,28,0
11757,city_64,No relevent experience,High School,,4,,1,41,0
23967,city_103,Has relevent experience,Graduate,STEM,10,50-99,>4,125,0
23787,city_23,Has relevent experience,Masters,Humanities,4,<10,2,53,0
15420,city_103,Has relevent experience,Masters,STEM,>20,10000+,>4,32,0
18460,city_21,Has relevent experience,Graduate,STEM,3,50-99,1,38,1
32777,city_61,No relevent experience,High School,,12,,>4,83,0
11380,city_123,Has relevent experience,Graduate,STEM,4,10-49,,23,0
3249,city_16,Has relevent experience,Phd,STEM,10,<10,1,10,0
32230,city_21,No relevent experience,Graduate,STEM,2,,never,11,1
30424,city_103,Has relevent experience,Graduate,STEM,>20,100-500,,206,0
13137,city_103,Has relevent experience,Masters,Humanities,2,10000+,1,56,0
9902,city_73,Has relevent experience,Graduate,STEM,7,,1,22,1
31391,city_103,No relevent experience,Graduate,Humanities,3,,1,14,1
10210,city_99,Has relevent experience,Graduate,STEM,4,<10,1,69,0
6580,city_11,Has relevent experience,Graduate,STEM,5,,1,138,0
19926,city_16,Has relevent experience,Masters,STEM,7,<10,1,22,0
701,city_160,Has relevent experience,Graduate,STEM,>20,100-500,1,36,0
23486,city_100,Has relevent experience,Masters,STEM,5,50-99,2,30,0
33311,city_136,Has relevent experience,Phd,STEM,>20,100-500,>4,55,0
24646,city_120,Has relevent experience,Graduate,STEM,6,100-500,2,165,0
19580,city_21,Has relevent experience,Graduate,STEM,3,500-999,1,20,0
12467,city_114,Has relevent experience,Graduate,STEM,16,50-99,1,134,0
18315,city_21,No relevent experience,,,2,50-99,1,304,0
11342,city_75,Has relevent experience,High School,,>20,10000+,>4,116,0
25350,city_21,Has relevent experience,Graduate,STEM,1,<10,1,9,1
26439,city_75,Has relevent experience,Graduate,STEM,6,,>4,41,0
8549,city_21,Has relevent experience,Masters,STEM,6,,1,56,1
28851,city_103,Has relevent experience,Graduate,STEM,>20,5000-9999,>4,47,0
29024,city_128,Has relevent experience,Graduate,STEM,3,1000-4999,1,62,1
8770,city_84,Has relevent experience,Masters,Business Degree,2,100-500,1,134,0
23289,city_75,Has relevent experience,Masters,STEM,20,,1,84,0
1822,city_21,Has relevent experience,Masters,STEM,<1,1000-4999,never,39,0
15830,city_16,Has relevent experience,Masters,STEM,7,50-99,2,206,0
11946,city_21,No relevent experience,Graduate,STEM,5,50-99,>4,43,1
709,city_138,No relevent experience,Graduate,STEM,13,,1,16,0
12489,city_150,No relevent experience,Graduate,STEM,2,50-99,1,31,0
32386,city_103,Has relevent experience,Masters,STEM,13,10000+,1,50,0
22979,city_138,Has relevent experience,Graduate,STEM,19,10000+,never,13,1
2860,city_21,Has relevent experience,Graduate,STEM,9,,2,28,0
10947,city_138,No relevent experience,Graduate,Other,3,,never,47,1
24867,city_21,No relevent experience,Graduate,STEM,3,,1,56,1
14623,city_102,Has relevent experience,Graduate,STEM,>20,50-99,1,108,0
719,city_103,Has relevent experience,Graduate,Humanities,7,50-99,2,23,0
16250,city_103,No relevent experience,High School,,4,,4,35,1
26977,city_24,No relevent experience,Graduate,STEM,9,,never,5,0
29137,city_103,Has relevent experience,Graduate,STEM,6,10-49,3,58,0
14494,city_103,Has relevent experience,Graduate,Humanities,5,100-500,3,138,0
18678,city_114,Has relevent experience,Graduate,STEM,5,<10,2,27,0
25178,city_28,No relevent experience,Graduate,STEM,1,10000+,never,11,0
17046,city_46,No relevent experience,Graduate,STEM,6,,never,22,0
10326,city_103,Has relevent experience,Graduate,STEM,9,10000+,>4,14,1
21892,city_114,No relevent experience,High School,,1,50-99,1,17,0
12662,city_138,No relevent experience,Masters,STEM,>20,1000-4999,2,188,0
31277,city_103,Has relevent experience,Masters,STEM,>20,100-500,1,5,0
9650,city_61,Has relevent experience,Graduate,STEM,19,50-99,1,86,0
24645,city_103,No relevent experience,High School,,2,,never,57,0
2158,city_14,Has relevent experience,Masters,STEM,11,,2,13,1
32742,city_28,No relevent experience,High School,,2,,never,52,0
5303,city_116,Has relevent experience,Masters,STEM,7,50-99,2,4,0
12548,city_28,No relevent experience,High School,,2,100-500,1,13,0
23036,city_103,Has relevent experience,Graduate,STEM,5,<10,2,103,0
30493,city_103,No relevent experience,High School,,9,,1,59,0
23134,city_67,No relevent experience,,,2,,never,87,0
23198,city_103,No relevent experience,Primary School,,2,10-49,1,103,0
